,employee_id,avg_monthly_hrs,department,filed_complaint,last_evaluation,n_projects,recently_promoted,salary,satisfaction,status,tenure
443,105271,274,6,1.0,0.503998,3,,2,0.505505,0,2
444,117256,260,4,,,5,,2,0.98667,0,3
445,102879,209,5,,0.927592,4,,2,0.228167,0,5
446,106794,173,7,,0.842199,3,,1,0.925608,0,3
447,101510,97,10,1.0,0.8203219999999999,5,,3,0.42518100000000003,0,6
448,118392,154,3,,0.531396,2,,2,0.403891,1,3
449,114731,260,1,1.0,,6,,1,0.870452,1,3
450,105685,133,4,,0.816477,4,,2,0.932694,0,2
451,110000,224,10,,0.877647,3,,2,0.555114,0,3
452,110000,224,10,,0.877647,3,,2,0.555114,0,3
453,116884,235,3,,0.497803,2,,2,0.650848,0,7
454,118266,175,2,,0.7086600000000001,4,,2,0.629542,0,4
455,113747,223,3,,0.5715600000000001,3,,1,0.939299,0,3
456,111983,276,2,,0.787053,6,,2,0.0807641,1,4
457,107271,257,2,,0.538293,5,1.0,2,0.918693,0,2
458,116881,180,4,,0.9135629999999999,4,,2,0.673244,0,2
459,108988,146,4,,0.5125569999999999,2,,1,0.348358,1,3
460,106210,173,5,,0.949235,4,,1,0.966757,0,2
461,117407,107,4,,0.721986,3,,1,0.18853,0,5
462,112424,239,6,1.0,,4,,1,0.8004819999999999,0,3
463,114595,257,2,,0.9752200000000001,6,,1,0.07918,1,4
464,104896,247,2,,0.626581,4,,1,0.752681,0,4
465,112887,259,2,,0.5080979999999999,4,,1,0.9493870000000001,0,3
466,104640,162,5,1.0,0.714147,5,,2,0.544542,0,3
467,111750,149,2,,0.864665,3,,1,0.603765,0,3
468,127062,158,4,,,2,,1,0.43964899999999996,1,3
469,116983,192,2,,,4,,2,0.474681,0,2
470,100649,257,2,,0.589713,5,,1,0.886863,0,2
471,117308,190,2,,1.0,5,,1,0.932549,0,2
472,117195,224,3,,,3,,1,0.726784,0,3
473,107855,270,2,,0.910149,4,,2,0.726853,1,5
474,105987,153,3,,0.622214,5,,1,1.0,0,2
475,114397,221,10,,0.869502,2,,1,0.6680619999999999,0,3
476,112676,237,2,,0.9109940000000001,5,,2,0.885366,1,5
477,126220,126,4,,0.462934,2,,2,0.33578,1,3
478,112833,186,3,,,3,,1,0.418019,0,2
479,104722,168,4,,,4,,1,0.7014779999999999,0,2
480,118791,254,2,,0.8897450000000001,4,,1,0.84478,1,5
481,140653,192,5,,0.547018,4,,1,0.622631,0,3
482,112455,119,2,,0.413336,3,,1,0.41282299999999994,0,2
483,116265,197,10,,0.829615,3,,2,0.805195,0,5
484,104213,212,2,,0.997518,4,,1,0.841499,0,3
485,105210,180,2,1.0,0.639232,3,,1,0.64727,0,2
486,102604,255,4,,0.562171,3,,2,0.8035140000000001,0,3
487,125172,273,2,,0.9121819999999999,6,,1,0.0460936,1,5
488,106594,203,4,,0.722788,2,,2,0.9261299999999999,0,4
489,100796,260,4,,0.964089,6,,1,0.0858743,1,4
490,107214,123,3,,0.7747350000000001,2,,2,0.508124,0,4
491,105256,169,7,,0.649422,3,,1,1.0,0,2
492,103803,276,3,,0.860806,4,,2,0.23091599999999998,0,2
493,117650,140,4,,0.5211439999999999,6,,2,0.13631400000000002,0,5
494,113288,118,6,,0.349073,2,,3,0.504184,0,2
495,119447,175,2,,0.8773620000000001,3,1.0,2,0.726426,0,3
496,124189,156,2,,0.41624099999999997,2,,2,0.44010699999999997,1,3
497,108696,201,4,,0.8575450000000001,3,,2,0.137255,0,6
498,103938,199,4,,0.849675,3,,1,0.681405,0,3
499,114667,191,4,,0.9100809999999999,6,,1,0.257971,0,5
500,114084,209,6,,0.824953,4,,1,0.841146,0,3
501,115747,257,4,,0.787709,3,,1,0.6308060000000001,0,2
502,103217,166,7,,0.7413420000000001,3,,2,0.7378140000000001,0,2
503,142668,120,2,,0.421404,3,,3,0.48433100000000007,0,3
504,119539,127,10,,0.406871,2,,1,0.355487,1,3
505,115162,247,6,1.0,0.620838,4,,1,0.206076,0,3
506,105803,270,2,,0.8731469999999999,3,,2,0.952458,0,3
507,100117,255,5,1.0,0.889249,5,,1,0.762451,0,4
508,115928,157,5,,0.5841810000000001,4,,1,0.534012,0,2
509,117962,142,3,,0.404277,2,,1,0.425878,1,3
510,111470,158,10,1.0,,3,,3,0.9493870000000001,0,3
511,116223,142,4,1.0,0.9553229999999999,4,,2,0.601571,0,3
512,120747,132,5,,0.5136850000000001,2,,1,0.326522,1,3
513,113629,241,2,,0.664212,6,,3,0.147793,0,6
514,113068,156,2,1.0,0.481021,4,,2,0.188222,0,4
515,119783,186,7,1.0,0.568174,4,,1,0.7598159999999999,0,10
516,117843,233,7,,0.6234,4,,2,0.702468,0,4
517,106324,214,2,,0.633947,3,,1,0.9506020000000001,0,2
518,111793,256,5,,0.795117,3,,2,0.46946899999999997,0,2
519,107089,193,1,,0.965109,3,1.0,3,0.264823,0,10
520,107236,219,5,1.0,0.652888,4,,1,0.5718979999999999,0,3
521,101886,252,5,,0.726057,3,,3,0.579907,0,3
522,117263,171,2,,0.9626379999999999,4,,2,0.478342,0,2
523,110734,269,5,1.0,0.811566,3,,3,0.952249,0,3
524,110174,266,4,1.0,,4,,2,0.906533,0,3
525,102961,217,3,1.0,0.801236,4,,2,0.6657109999999999,0,2
526,110293,154,4,,,2,1.0,2,0.44015200000000004,1,3
527,123507,137,5,,,2,,1,0.418875,1,3
528,102157,220,1,1.0,0.64005,4,,3,0.616115,0,3
529,111179,266,2,,0.8578950000000001,4,,3,0.932782,1,5
530,100765,202,4,1.0,0.67299,3,,2,0.554852,0,3
531,108844,233,2,,0.9181860000000001,4,,2,0.47432399999999997,0,7
532,115414,263,4,1.0,0.795952,4,,3,0.609727,0,3
533,113945,262,1,1.0,0.8032,3,1.0,3,0.746154,0,7
534,107073,193,4,,,5,,1,0.527352,0,2
535,118867,246,2,,0.867215,6,,2,0.10771700000000001,1,4
536,106872,155,4,,0.913911,4,,2,0.9266790000000001,0,3
537,114750,241,6,,0.5721689999999999,3,,1,0.9457979999999999,0,3
538,118010,233,2,,1.0,5,,2,0.957468,1,5
539,114651,203,4,,0.968642,5,,1,0.671503,0,2
540,102489,153,5,,,3,,1,0.589363,0,2
541,103276,202,2,,0.8781399999999999,3,,2,0.9984719999999999,0,2
542,113669,270,2,,0.909934,7,,2,0.051701300000000006,1,4
543,112901,192,5,,0.559199,3,,2,0.5322600000000001,0,3
544,105779,134,7,,0.716896,3,,2,0.779686,0,3
545,117119,154,2,,1.0,3,,3,0.22891799999999998,0,2
546,106311,140,4,,0.613045,3,,2,0.989031,0,2
547,111205,185,6,1.0,0.9552450000000001,4,,1,0.644698,0,3
548,117981,211,10,,0.8529479999999999,4,,2,0.797571,0,8
549,101856,198,5,,0.849835,3,,1,0.515092,0,2
550,124599,260,4,,0.814746,6,,2,0.05905169999999999,1,4
551,108156,245,4,,0.48063199999999995,4,,2,0.700925,0,3
552,122094,262,2,,0.803693,6,,1,0.147912,1,4
553,109680,156,4,1.0,0.506314,3,,2,0.715187,0,3
554,115899,275,3,,0.46718699999999996,4,,1,0.803585,0,3
555,113791,114,4,,0.846138,6,,3,0.735803,0,4
556,111725,185,2,,0.511288,3,,1,0.998132,0,2
557,109187,190,5,,,4,,2,0.566026,0,3
558,117034,226,2,,0.814476,5,,2,0.160273,0,3
559,119355,135,2,,0.6560159999999999,4,,3,0.811261,0,2
560,107500,167,2,1.0,0.9285120000000001,6,,1,0.947127,0,2
561,110442,257,4,,0.64888,4,,3,0.517062,0,4
562,102428,134,2,,0.730751,3,,1,0.904948,0,3
563,106451,251,4,1.0,0.7809729999999999,4,,1,0.796433,0,2
564,118619,212,7,,0.649101,3,,2,0.627683,0,3
565,110630,185,4,,0.754207,3,,2,0.554892,0,3
566,110930,205,2,,1.0,4,1.0,2,0.883034,0,2
567,115911,259,2,,0.48460600000000004,5,,1,0.540895,0,4
568,117346,129,3,,,2,,2,0.356476,1,3
569,106213,243,2,,0.486367,3,,1,0.526139,0,3
570,102494,193,10,1.0,,4,,1,0.7282529999999999,0,3
571,119142,154,7,,,2,,1,0.422225,1,3
572,118063,182,5,,0.565244,5,,2,0.49115699999999995,0,2
573,116653,247,6,,0.498435,5,,2,0.8317530000000001,0,4
574,107992,247,2,,0.936826,3,,1,0.8509959999999999,0,2
575,105961,271,2,,0.954666,2,,1,0.574127,0,3
576,111662,148,2,,0.934076,5,,2,0.9662620000000001,0,4
577,120106,128,2,,0.50688,2,,2,0.350619,1,3
578,104159,242,2,,0.924484,3,,3,0.672942,0,10
579,108081,172,6,,0.700516,5,,1,0.7868539999999999,0,2
580,107208,219,10,,0.6358659999999999,3,,1,0.6830579999999999,0,2
581,116878,270,4,,0.653018,3,,2,0.5651649999999999,0,3
582,111704,263,7,,0.820149,4,1.0,2,0.736159,0,3
583,116145,247,6,,0.457446,5,,2,0.805001,0,4
584,117326,142,4,,0.45706499999999994,4,,2,0.838368,0,3
585,115763,238,3,,0.701655,4,,1,0.98001,0,3
586,100680,179,4,,0.978094,5,,2,0.540856,0,6
587,110198,236,5,1.0,0.977557,3,,2,0.548991,0,3
588,106467,225,2,,0.787272,3,,1,0.181534,0,4
589,116762,194,2,,0.72322,5,,1,0.275769,0,3
590,121018,234,7,,0.9593790000000001,5,,1,0.676553,1,5
591,109206,209,5,1.0,0.851468,3,,2,0.5897319999999999,0,2
592,108573,144,2,,0.657199,5,,1,0.892228,0,2
593,101372,194,2,,0.9990450000000001,3,,1,0.802976,0,4
594,115917,131,2,1.0,0.545659,2,,2,0.368839,1,3
595,115411,195,2,,0.956468,3,,1,0.859133,0,2
596,129444,249,5,,0.8730100000000001,5,,2,0.558175,1,4
597,103477,237,3,,0.797788,5,,3,0.54425,0,3
598,130254,164,9,,0.6865859999999999,2,,2,0.674375,0,2
599,108165,166,4,,0.832866,3,,2,0.9271780000000001,0,3
600,100696,151,4,,0.928114,3,,2,0.588801,0,4
601,119274,100,4,,0.518803,3,,2,0.160582,0,4
602,106905,188,2,,0.632785,3,,2,0.677099,0,4
603,106046,137,3,,0.485225,4,1.0,2,0.547791,0,4
604,111032,252,4,1.0,0.933753,4,,2,0.674168,0,3
605,109263,177,2,,0.849891,3,,1,0.698743,0,4
606,111345,205,3,1.0,0.531261,6,,2,0.779101,0,4
607,101214,195,7,,,3,,2,0.858671,0,2
608,101021,141,0,,0.550365,3,,1,0.649353,0,3
609,107961,220,5,1.0,0.8495299999999999,3,,3,0.898126,0,3
610,117101,305,10,,0.8456049999999999,6,,2,0.10288199999999999,1,4
611,107912,175,2,,1.0,3,,1,0.726741,0,2
612,108130,234,5,,,3,,1,0.46306400000000003,0,3
613,116443,152,6,,,2,,2,0.31709899999999996,1,3
614,133410,237,2,,0.9574889999999999,4,,1,0.719638,1,5
615,107095,199,10,,0.7242149999999999,3,,2,0.212517,0,6
616,106002,141,10,,0.557786,5,,1,0.7737609999999999,0,2
617,112931,262,1,1.0,0.797088,3,1.0,3,0.756606,0,7
618,101945,111,5,,0.761482,3,,2,0.659574,0,5
619,103671,256,6,,0.553204,5,,2,0.577449,0,4
620,110221,106,5,,0.7489060000000001,5,,2,0.951158,0,5
621,104878,224,2,,0.617757,4,,1,0.899191,0,2
622,100686,152,2,,0.893416,4,,2,0.56195,0,3
623,112989,160,2,,,3,,2,0.8215450000000001,0,2
624,105910,152,2,1.0,0.674111,5,,1,0.709377,0,3
625,100704,238,3,1.0,0.704661,4,,1,0.9837790000000001,0,3
626,139568,206,2,,0.712407,3,,2,0.5775939999999999,0,3
627,105929,278,2,,0.738571,2,,2,0.90922,0,2
628,110869,136,7,,0.477022,2,,2,0.43696899999999994,1,3
629,113488,181,2,1.0,0.691445,3,,2,0.8043020000000001,0,2
630,111588,161,5,,,4,,2,0.9021899999999999,0,3
631,119093,143,6,1.0,0.604406,4,,1,0.9991530000000001,0,3
632,102530,224,2,,0.740259,3,,1,0.734753,0,2
633,117884,220,4,,0.7602399999999999,6,,2,0.198433,0,3
634,103974,137,5,,0.758533,5,,1,0.691167,0,3
635,109379,182,4,,0.702642,4,,1,0.715264,0,2
636,113090,242,2,,0.54478,3,,2,0.9101239999999999,0,3
637,139800,154,7,,0.461211,3,,1,0.459949,0,3
638,108099,197,3,,0.604038,4,,2,0.6378229999999999,0,7
639,124467,246,2,,0.8668379999999999,6,,2,0.134415,1,4
640,100106,145,5,,0.5171100000000001,2,,1,0.517684,1,3
641,101660,233,1,1.0,0.789107,4,,1,0.619829,0,4
642,112036,247,2,,0.8001729999999999,3,,1,0.727643,0,3
643,118653,236,6,,0.723486,3,,2,0.746264,0,4
644,119886,177,2,,0.643938,2,,1,0.528323,0,4
645,112976,201,4,,0.993643,5,,1,0.143032,0,6
646,113864,201,2,,0.516317,3,,1,0.7017479999999999,0,2
647,110736,211,5,,0.7177819999999999,2,,1,0.8872540000000001,0,4
648,100318,240,6,1.0,0.806512,3,,2,0.57353,0,3
649,119543,250,5,,0.562763,4,,1,0.683896,0,2
650,118227,229,2,,0.84624,4,,1,0.8547020000000001,0,4
651,105879,154,2,,0.477274,2,,2,0.439233,1,3
652,129163,149,6,,0.607982,6,,1,0.471637,1,4
653,103173,159,2,,0.853785,3,,1,0.66983,0,3
654,108369,151,5,,0.728056,4,,1,0.894608,0,2
655,106881,246,2,,0.518571,5,,1,0.6174569999999999,0,2
656,109338,137,2,,0.45554399999999995,5,,2,0.9524879999999999,0,3
657,112614,301,4,,,3,,1,0.277116,1,3
658,117218,241,3,,0.8613139999999999,4,,2,0.789626,0,3
659,108214,213,1,,0.909913,4,,2,0.854593,0,3
660,110793,231,4,,0.937509,4,,2,0.668369,0,3
661,103392,238,3,,0.514196,4,,2,0.74989,0,3
662,112275,261,5,,0.480944,3,1.0,2,0.8965569999999999,0,4
663,117454,212,6,,0.773018,4,,2,0.8293159999999999,0,2
664,117454,212,6,,0.773018,4,,2,0.8293159999999999,0,2
665,102973,231,5,,0.816304,4,,1,0.424088,0,6
666,110334,140,6,,0.43962799999999996,2,,1,0.472785,1,3
667,104142,162,2,,0.609446,3,,2,0.814602,0,7
668,101733,159,2,,0.783027,3,,2,0.761269,0,2
669,115737,147,7,,0.713747,2,,1,0.9678680000000001,0,3
670,106904,187,5,,0.671505,3,,2,0.920324,0,2
671,113843,110,8,,,2,,2,0.6212118710642862,0,3
672,118739,114,2,,0.396505,6,,1,0.189614,0,3
673,106977,162,2,,0.522772,4,,1,0.6750970000000001,0,3
674,103865,226,2,,0.5194270000000001,5,,1,0.824263,0,4
675,142692,247,2,,0.630421,3,,2,0.891805,0,2
676,107462,207,2,,0.8350360000000001,5,,3,0.922932,0,2
677,104866,200,5,,,5,,1,0.7763100000000001,0,2
678,117633,231,5,,,3,,1,0.798721,0,3
679,103950,259,5,,,5,,2,0.689088,0,3
680,102382,203,5,,0.46361,5,,1,0.876434,0,6
681,117809,216,5,,0.846628,4,,1,0.547138,0,2
682,118609,147,6,,,2,,2,0.519898,1,3
683,125954,129,2,,0.5874739999999999,2,,2,0.472517,1,3
684,129301,244,10,,0.857182,6,,1,0.17876,1,4
685,118206,266,0,,0.647893,3,,2,0.57193,0,3
686,106061,248,5,,,2,,1,0.828901,0,3
687,101210,250,7,1.0,0.8234,4,1.0,1,0.55411,0,3
688,111467,172,2,,,3,,2,0.48864300000000005,0,2
689,148147,154,2,,0.891445,5,,1,0.246454,0,5
690,108427,131,5,,0.4607,4,,2,0.23829099999999998,0,2
691,106793,288,2,,0.8266389999999999,6,,2,0.0994503,1,4
692,116554,258,5,1.0,0.9486690000000001,4,,2,0.918056,0,3
693,103675,253,10,,0.721109,3,,1,0.5392170000000001,0,3
694,103773,206,2,,0.575688,4,,1,0.42476400000000003,0,2
695,124491,154,3,,,2,,1,0.526101,1,3
696,101920,145,2,,0.615787,3,,2,0.684902,0,3
697,116661,249,3,,0.573756,3,,2,0.8315469999999999,0,3
698,119451,181,5,,0.9211370000000001,2,,2,0.8944469999999999,1,5
699,130632,172,4,,0.623393,4,,2,0.836218,0,3
700,111989,205,2,,0.880228,4,,1,0.9461459999999999,0,2
701,102034,233,4,,0.667502,4,,2,0.629794,0,3
702,134548,268,5,,0.9379860000000001,4,,2,0.850901,0,3
703,120275,266,3,,0.863592,6,,1,0.0578731,1,4
704,106447,250,2,,0.755404,5,,1,0.633562,0,6
705,115200,219,5,1.0,1.0,5,,1,0.847633,1,6
706,119861,267,4,,0.885142,5,,1,0.788612,1,5
707,101185,258,2,,0.8385100000000001,4,,3,0.166666,0,4
708,102990,271,4,,1.0,5,,1,0.758215,0,4
709,109882,102,6,,0.8708309999999999,2,,2,0.690768,0,4
710,111852,227,2,,0.708858,4,,2,0.488965,0,3
711,108313,152,6,,0.353554,4,,3,0.216153,0,5
712,101163,249,6,,0.6816180000000001,6,,2,0.520231,0,5
713,116549,285,5,,0.901575,6,,1,0.131683,1,4
714,103851,176,5,,0.839824,3,,1,0.881508,0,3
715,113412,243,2,1.0,0.92909,3,,2,0.656204,0,3
716,112782,148,2,,0.5245340000000001,2,,1,0.41135299999999997,1,3
717,118805,127,2,,0.501278,2,,2,0.376393,1,3
718,115317,194,5,1.0,0.835575,4,,2,0.842239,0,2
719,114738,219,4,,1.0,5,,1,0.7609819999999999,1,5
720,119875,148,2,,0.580589,2,,1,0.46038,1,3
721,128677,241,2,,1.0,5,,1,0.719759,1,5
722,110228,201,2,,0.509274,3,,1,0.564774,0,2
723,109987,148,5,1.0,0.801672,5,,2,0.6381180000000001,0,2
724,114581,162,2,,0.49742200000000003,5,,1,0.212046,0,6
725,102612,165,4,,0.83842,3,,1,0.598248,0,4
726,118983,155,7,,0.536342,2,,1,0.43599,1,3
727,104650,125,9,,,3,,2,0.646117,0,2
728,116184,216,3,,0.47579899999999997,3,,1,1.0,0,3
729,109463,153,10,,0.8526870000000001,3,,1,0.898224,0,4
730,106352,138,2,,0.402052,4,,1,0.291987,0,4
731,111791,146,5,,0.9461709999999999,4,,2,0.613525,0,3
732,145854,133,4,,0.49841599999999997,5,,1,0.9064610000000001,0,3
733,118930,228,5,1.0,0.650541,3,,2,0.261947,0,4
734,118719,127,3,,0.48243500000000006,2,,2,0.411195,1,3
735,112625,157,2,,0.559728,2,,1,0.435817,1,3
736,107329,209,2,,0.704275,4,,1,0.9447459999999999,0,2
737,101776,158,2,,,5,,1,0.755362,0,3
738,110312,238,1,1.0,,4,,1,0.86516,0,3
739,107331,161,3,,0.859209,5,,1,0.531991,0,3
740,119442,174,3,,0.784389,6,,2,0.42214300000000005,0,10
741,102819,247,4,1.0,0.5296069999999999,4,,1,0.6876909999999999,0,2
742,116551,159,2,,0.678434,3,,2,0.9637209999999999,0,2
743,148607,232,4,,0.8812260000000001,4,,1,0.245667,0,2
744,108134,271,6,,0.8181229999999999,5,,1,0.692901,0,4
745,113630,143,5,,0.48520699999999994,2,,2,0.446416,1,3
746,115786,247,1,,0.526799,4,,1,0.599595,0,2
747,100602,238,3,,0.5690689999999999,3,,2,0.68278,0,2
748,110057,81,8,1.0,,1,,2,0.6212118710642862,0,3
749,107050,282,2,,0.8336110000000001,6,,1,0.111805,1,4
750,126837,212,2,1.0,0.68316,4,,1,0.436608,1,4
751,115633,235,3,,,4,,2,0.541609,0,2
752,117651,150,10,,0.755025,3,1.0,2,0.167798,0,4
753,109043,267,2,,0.91781,6,,2,0.551003,0,4
754,100620,224,2,,,3,,1,0.63352,0,3
755,106596,131,2,,0.527836,2,,2,0.418905,1,3
756,141360,186,2,,0.569642,5,,2,0.966384,0,3
757,113924,267,4,,0.895769,5,,1,0.808565,1,6
758,108734,265,6,1.0,0.933362,4,,2,0.975316,0,4
759,107864,185,2,1.0,0.820544,6,,3,1.0,0,4
760,116546,169,4,,1.0,3,,2,0.5850310000000001,0,2
761,112082,157,3,,0.7701,3,,1,0.502372,0,3
762,103541,134,2,,0.501513,5,,3,0.5785,0,3
763,108202,282,3,,0.723355,5,,2,0.21399200000000002,0,3
764,106588,192,5,1.0,0.557127,5,,1,0.8338120000000001,0,3
765,111592,153,2,1.0,0.7648,3,,2,0.592062,0,3
766,119675,225,2,,0.8392200000000001,4,,2,0.960643,0,2
767,114578,217,6,,0.944896,5,,2,0.7955810000000001,1,6
768,108841,202,2,,1.0,3,,2,0.42144799999999993,1,3
769,116587,192,2,,0.581915,7,,1,0.246626,1,3
770,112710,167,3,1.0,0.786409,4,,2,0.9565170000000001,0,3
771,105212,188,10,,0.9405549999999999,3,,2,0.961885,0,4
772,110193,287,2,1.0,0.9687040000000001,6,,1,0.263761,0,5
773,108947,171,4,1.0,0.8785200000000001,4,,2,0.9343229999999999,0,4
774,103929,235,5,,,3,,2,0.9107120000000001,0,2
775,104654,261,2,,0.956642,3,,2,0.6535569999999999,0,4
776,119879,226,2,,0.579662,5,,1,0.290137,0,5
777,116244,254,2,,0.9067719999999999,5,,1,0.768442,1,6
778,102019,177,10,,0.981217,4,,2,0.261286,0,5
779,117638,153,2,,0.472271,4,,1,0.737478,0,4
780,125532,152,7,,0.466401,2,,2,0.43047700000000005,1,3
781,115296,134,6,,0.470013,3,,1,0.622731,0,3
782,112379,271,2,,0.6383949999999999,6,,1,0.241538,0,5
783,109426,148,7,,0.5508350000000001,2,,3,0.432604,1,3
784,116855,128,4,,0.529644,2,,1,0.461766,1,3
785,117042,231,2,,0.946177,4,,2,0.723637,1,5
786,116162,160,2,,0.562421,2,,1,0.394305,1,3
787,117592,133,4,,0.548257,2,,1,0.386268,1,3
788,148309,286,3,,0.91875,6,,2,0.08578730000000001,1,4
789,118431,170,2,,0.754598,3,,1,0.760594,0,7
790,137722,132,2,,0.48498500000000005,2,,1,0.360003,1,3
791,105612,98,4,,,3,,2,0.805295,0,3
792,109085,141,10,,0.8010550000000001,3,,1,0.624272,0,3
793,109085,141,10,,0.8010550000000001,3,,1,0.624272,0,3
794,113717,269,5,,0.850593,5,,1,0.867819,1,5
795,102867,283,9,,0.662097,6,,1,0.372917,0,2
796,109646,261,1,,,4,,3,0.595812,0,3
797,119546,162,5,,0.8792540000000001,4,,2,1.0,0,4
798,118434,154,4,,0.539181,2,,1,0.459483,1,3
799,104377,254,1,,0.730237,4,,3,0.502677,0,10
800,101309,191,2,1.0,0.5680970000000001,4,1.0,2,0.603055,0,2
801,119467,250,4,,0.812843,6,,1,0.0404774,1,4
802,101201,259,2,,0.9583809999999999,4,,1,0.798248,1,5
803,110737,259,3,,0.9154540000000001,5,,2,0.7481439999999999,0,2
804,118538,191,2,,0.681083,3,,2,0.431618,0,4
805,116783,150,4,1.0,0.639195,3,,2,0.7893,0,2
806,119429,150,6,,0.6077229999999999,2,,1,0.405206,1,3
807,102408,235,6,1.0,0.615472,2,,1,0.8835370000000001,0,3
808,102855,196,2,,0.874373,3,,1,1.0,0,4
809,116031,189,4,,0.837146,3,,2,0.908099,0,2
810,112318,254,4,,0.636354,3,,3,0.870084,0,2
811,102779,255,4,,0.9591930000000001,4,,2,0.911234,1,5
812,102518,111,2,,0.56855,6,,1,0.8542870000000001,0,6
813,101638,181,4,,0.910438,3,,1,0.692817,0,3
814,114940,183,3,,0.537691,4,,1,0.5211939999999999,0,3
815,107909,147,2,,0.516729,4,,1,0.633097,0,10
816,101000,132,4,,0.38051799999999997,3,,2,0.538937,0,4
817,106614,266,4,1.0,0.9417770000000001,3,,1,0.702692,0,3
818,129743,161,3,,,2,,2,0.449025,1,3
819,108128,161,3,,0.715893,6,,2,0.867768,1,4
820,108128,161,3,,0.715893,6,,2,0.867768,1,4
821,103604,151,4,,0.614739,3,,1,0.275478,0,3
822,113789,184,3,,0.776742,4,,1,0.584937,0,8
823,114400,143,2,,0.9905860000000001,5,,1,0.596484,0,2
824,105513,229,2,,0.581646,4,,1,0.503912,0,4
825,115377,198,2,,0.751562,5,,1,0.639633,0,3
826,123485,239,2,,0.8748440000000001,4,,1,0.770683,1,5
827,110194,186,10,,0.754265,5,,2,0.390365,0,4
828,108793,223,3,,0.735768,3,,1,0.8563299999999999,0,2
829,108652,143,1,,0.625984,4,,2,0.664537,0,8
830,103579,139,1,,0.645065,3,,3,0.578242,0,4
831,103473,163,7,,0.545924,2,,1,0.49134700000000003,0,2
832,100838,274,2,,0.7113430000000001,4,,2,0.8660110000000001,0,4
833,108400,158,4,,0.759842,4,,2,0.812144,0,3
834,110424,261,5,,0.654383,4,,1,0.911947,0,3
835,117040,258,5,,0.8999229999999999,7,,1,0.08022,1,4
836,107295,192,4,,0.607029,3,,2,0.733356,0,2
837,105605,143,5,,,2,,3,0.418288,1,3
838,122101,153,1,,0.45906099999999994,2,,1,0.5168510000000001,1,3
839,100637,153,2,1.0,0.662117,4,,2,0.396031,0,3
840,111841,224,6,,0.8596389999999999,4,,1,0.799365,0,2
841,116426,133,5,,0.549607,2,,1,0.424018,1,3
842,116483,263,1,,0.883814,4,,2,0.914841,0,3
843,108503,203,2,,0.818515,5,,2,0.199286,0,5
844,106584,247,2,,0.508758,3,,2,0.719787,0,10
845,128987,238,2,,0.918891,4,,2,0.9097770000000001,1,5
846,107930,239,10,,0.8348629999999999,3,,3,0.614468,0,8
847,104205,280,5,,0.816946,4,,3,0.178988,0,6
848,115775,138,4,1.0,0.782007,3,,2,0.516985,0,2
849,111135,158,2,,0.554521,2,,1,0.365284,1,3
850,101033,196,5,,0.671604,4,,1,0.9581280000000001,0,2
851,108500,221,2,1.0,0.793288,3,,2,0.528914,0,10
852,109725,193,7,,0.6563319999999999,3,,2,0.642311,0,2
853,115046,245,2,,0.898278,4,,2,0.9281450000000001,0,4
854,108703,182,5,1.0,0.652928,3,,1,0.709813,0,3
855,113981,250,3,,0.8985270000000001,5,,2,0.15704200000000001,1,4
856,116373,206,3,1.0,0.7730630000000001,4,,1,0.955134,0,4
857,101815,160,2,,0.5833510000000001,3,,1,0.955534,0,3
858,108027,237,3,,0.9529340000000001,4,,2,0.1643,0,5
859,106172,179,5,,0.560116,2,,1,0.474537,0,2
860,106323,251,4,1.0,0.894619,3,,2,0.786591,0,3
861,101009,215,2,,0.965084,3,,1,0.812307,0,2
862,100672,202,3,,0.966677,5,,1,0.5970340000000001,0,2
863,114110,229,2,,0.411979,5,,1,0.11074400000000001,0,4
864,108042,201,4,,0.631421,4,,2,0.514175,0,3
865,110111,268,2,,0.644601,4,,2,0.970217,0,3
866,117160,137,2,,,3,,1,0.9156030000000001,0,3
867,100575,276,4,,0.8226870000000001,5,,2,0.756195,1,5
868,103979,180,1,,0.430172,4,,3,0.643842,0,4
869,101159,264,1,,0.653537,3,,1,0.27753099999999997,0,4
870,108882,134,2,1.0,0.545732,3,,2,0.809315,0,2
871,112041,164,2,,0.952716,4,1.0,2,0.493042,0,3
872,112521,113,4,,0.688819,3,,1,0.41139899999999996,0,2
873,126959,172,2,,,5,,1,0.326353,1,2
874,116500,156,9,,,5,,1,0.8773989999999999,0,2
875,102250,151,3,,0.8762120000000001,5,,2,0.9387049999999999,0,6
876,119640,129,1,,0.482256,2,,1,0.378168,1,3
877,124522,268,7,,0.7944180000000001,6,,1,0.107563,1,4
878,108828,217,2,,1.0,3,,2,0.50665,0,3
879,109118,135,7,,,4,,1,0.9069649999999999,0,2
880,129407,205,7,,0.9868870000000001,6,,1,0.572752,1,4
881,118065,198,7,,0.638724,4,,2,0.8137939999999999,0,3
882,145264,164,5,,0.593141,3,,2,0.520962,0,3
883,117801,248,3,1.0,0.763637,5,,1,0.798623,0,2
